Id;Review_text
1770;El color contrasta super con la piel y un diseño de espalda muy bonito pero no tiene almohadillas y sí les hace falta.
1771;Producto de buena calidad el mejor precio online llegó super rápido antes de lo esperado
1772;El producto llegó en buen estado. Estoy satisfecho con la compra
1773;En perfectas condiciones y buen funcionamiento
1774;Se reinicia y no cumple con las funciones que indican en el manual de uso
1775;me compre el producto y hasta la fecha no me cambian por que estaba roto el espaldar el producto
1776;Buena calidad el mismo color de la foto tamaño perfecto y llego al toque
1777;Compre la laptop hace unas semanas y la amé generalmente no hago uso mucho de aplicativos así que me funciona super rapida y me permite redactar con mucha facilidad es pequeña en comparación a otras laptops que tuve pero no se siente la diferencia por la buena distribución del teclado y de la pantalla me costó poco acostumbrarme a esta nueva laptop que ademas tiene una definición de lo más linda
1778;Son livianas y comodas además la guía de tallas me parece excelente ayuda.
1779;Compre este.xiaomi redmi Airdots2 Bluetooth negro y el día de ayer me entregarony lo estuve usando escuchando música y empezó a fallar los audífonosno se.escuchaba el lado izquierdo y luego el.derecho y después.funcionabanme párese.malo que siendo un equipo nuevo de un día de uso fallelo que sugiero el cambio de otro equipo que esté en buen estado y con su cable del cargador de la caja de audífonos que no a llegadoo si no la devolución de mi dinero
1780;COMPRE ESTA POLERA Y TAL CUAL RECOMENDABLE....ME ENCANTO
1781;Todo muy fácil y rápido ... Todo es muy accesible
1782;Lo adquirí y doy fe de todas las buenas características que señala esta TV
1783;Y NADA... No carga el sistema !!!
1784;Me cancelaron el pedido por problemas con el stock
1785;Buen producto materiales y acabado
1786;Me han anulado la compra sin avisar y encima me mandan para que coloque mi opinión? Son unos estafadores los de Oechsle
1787;Lo compré para mi nieto pero todavía no llega de viaje
1788;Lo recoji llegué a mi casa y al abrirlo estaba rajado de la parte superior.
1789;El polo es bonito y sobre todo el diseño que tiene. El color naranja es mas claro que en la foto y las mangas con un corte hacia afuera es genial. Ideal para el verano. Tallas completas.
1790;Compre 5 muñecos y me tocaron repetidos y en malas condiciones los muñecos los queria cambiar en sus tiendas y me decian que no tenian stock.
1791;El producto llegó en perfectas condiciones
1792;Compre este productopor el momento todo bien
1793;Me encanta es espaciosa silenciosa elegante y fácil de usar su pantalla interactiva permite hacer muchas cosas.
1794;Compré en talla L y le quedó muy bien a mi hermano. El ajuste es el adecuado y luce tal y como en la foto.
1795;me encanta 100% original . gracias
1796;Atención muy rapida no hubo colas
1797;Los electro domesticos en la imagen salen con ahorro A y eficacia en centrífugado solo parece SI ..Y al obtenerlo resulta que en su eficacia es el más bajo de todos
1798;La blusa es bonita buena caída y diseño lo único malo es que es muy delgada y tiende a arrugarse un poco fácil.
1799;Me gusto mi producto complacida
1800;Me siguen cancelando productos que antes de comprar habían en stock y ahora resulta que no tienen y no les da la gana de decir nada más no siquiera sé cuáles son los productos
1801;Lo compré dudando  pero la verdad es que son súper cómodas y buen material
1802;Buena calidad y muy cómodas pero existe mucha dificultad para ponermelas no recomendable para personas con pies anchos.
1803;Me gusto mucho el acabado de la chompa y sobre todo el color.
1804;Xxxxxxxfffxxxxxxxxxxxxxxxxxxxxxxxx
1805;Hace una semana y me agrada. El Sherpa es buenazo
1806;En la imagen se ve mucho más gordito en realidad es un poco más delgado pero igual es un lindo sillón
1807;No tiene cargador ni espacio para ingreso de auriculares (necesita in adaptador)
1808;Son hermosas la talla perfecta soy un 37 pero las pedí 36.5 y me quedaron súper bien y ni que decir del descuento es una locura!!!
1809;No me quejo muy bueno.. lo recomiendo
1810;Compré hace unos días y el envío fue rápido. La calidad de la tela es la que esperaba para el precio. Buena compra.
1811;Solo llegaras las sillas la mesa aún no llega... Estoy muy decepcionada del servicio
1812;Es muy bonito hasta ahora está bien
1813;Producto muy elegante y rápido
1814;Llegaron antes de tiempo eran un regalo para mi madre quien está satisfecha con las zapatillas.
1815;Llegó muy rapido y el precio fue muy bueno
1816;La camara es muy basica en poca luz sale demasiado oscuro y al abrir Facebook se congela y se cierra la App Whatsapp abre pero no llegan las notificaciones en 2do plano me costo 449 por su potencia deberia costar 200 soles
1817;Llego muy bien el producto y en poco tiempo
1818;Bueno bonito y barato buen producto.
1819;Lo compre hace casi ya un año y hasta ahora está en buen estado no sé pega nadaaa ni se quema el material del que está hecho es muy bueno sin duda.. me encantó!! Mis primeras ollas y estoy fascinada !!
1820;me gusta aprovechar las ofertas y oeshle lo tiene
1821;realice la compra de este producto este mes
1822;Si bien estaba bonito no me gusto la calidad.  Algodon demasiado delgado para una falda. Lo devolvi y todo muy facil con ese proceso.
1823;compre el producto y yo mismos lo instale recontra fácil (me demoré 7 horas jajajaj) mejor paguen para que te lo instalen :)
1824;Me gustó por el diseño esta en tendencia. Sería bueno más colores como el negro crema para que sea más combinable.
1825;Tiene buen tallaje le encantó a mi hijo
1826;Fácil de usar eficiente economía energética
1827;Oechsle siempre sorprende con buenos precios una de los lugares que más frecuento
1828;El mejor precio del mercado recomendado.
1829;Ni bien llegó el pedido mi nena se puso feliz de poder tener su overol. Realmente está muy bonito.
1830;Otra talla k no solicité enviaron
1831;Pack ideal para regalo presentación linda
1832;Es lo maximo en imagen y video
1833;Lo uso mas para Cadencia que para entrenar es importante y conecta bien con varias aplicaciones de Ciclismo en el Celular
1834;Normalmente soy talla M y en este caso me quedó suelto. Es decir que el elástico no ajustaba dónde tenía que ajustar y hacía que no me quede bien. Posiblemente una S me quedaría bien pero al probarme ví que el color no me iba. Mido 1.62 y el largo me quedo hasta el pie.
1835;Es de muy buena calidad me fascino
1836;No me llegó la talla que pedí pedí 39 y llegó 40 y ya no hay el modelo
1837;No me han despachado el producto
1838;Me gusta este vestido por el largo y la caída.
1839;Creo que son súper fit y suavecitos cómodos
1840;cuando pedí decía que había disponibilidad y 3 días después de la fecha prometida de entrega me llaman que no hay era un regalo. pésima experiencia
1841;Me encanta el producto adquirido
1842;El producto demoro 3 días en llegar y hasta la fecha no he recibido  la factura de la compra que me esta solicitando la empresa inclusive llame para que hagan el favor de enviar a mi correo el documento pero no se han comunicado conmigo.
1843;Llego mi pedido antes de la fecha lo único que les pido  en ropa que no lo entreguen arrugado
1844;buen productollego el dia programado
1845;Compré el producto a buen precio ya hace 1 mes y hasta ahora me va muy bien con el producto aparte veo que vende variedad de productos.MUY RECOMENDADO
1846;No lo sé mi pedido no llega y nadie me da información.
1847;Llegaron grandes el proceso de cambio del producto por talla menor es rápido
1848;Lo compre en promocion  de buena calidad
1849;Este mes y me encanto la atención
1850;Todo bien buen bateria y funcionalidad buena camara.Es un producto excelente en calidad / precio.Le faltarian unas dos o tres APPs que por lo regular vienen pero en lineas generales todo bien.
1851;Recomiendo probarse primero en tienda y después pedirlo por inter. es muy práctico recogerlo cerca de tu casa.
1852;al realizar la compra en su pagina no me generó la factura que se había solicitado cuando me comuniqué con su empresa le importó nada que les comente que sucedió eso y no me dieron una solución accesible para todos yo quedarme con el producto y la factura tuve que anular la compra.
1853;Me encanta me queda bien el talle solo que muy largo será porq soy bajita.
1854;El producto tal como lo esperaba excelente
1855;Compre el producto el jueves y el viernes ya me lo estaban entregando me sorprendió el precio...me encanta!!!
1856;Muy bueno en todo lo recomiendo
1857;Buena calidad y lindo diseño..
1858;Comodas y muy ligeras  estables
1859;Lo quiero volver a comprar  excelente
1860;Recién compré el producto y hasta el momento todo bien
1861;Cancelaron mi comprar sin avisarme cuando fui a recoger a la tienda recién me informaron
1862;En la web ponen las tallas peruanas supuestamente equivalentes. Pedí 31 que según la hoja de equivalencias es un 13 y me enviaron una talla 1C que es una 32.... Además en la descripción decía negro y me mandaron azules.
1863;Al recoger el producto en tienda(megaplaza) indicaron que el sku solicitado(negro online) no era el mismo por lo tanto entregaron otro color(azul). Se expresó la molestia e indicaron que no había stock. Se solicito el libro de reclamos y prolongaron el tiempo(que no tenía) llegando a la conclusión de hacer la devolución de dinero.
1864;Eran la talla correcta es modelo es lindo
1865;No me gusta el material que es neopreno.
1866;Buena oferta precio y calidad oferta única que no hay en otra tienda
1867;No he encontrado servicio técnico y desde que la compre tiene flama amarilla pero lo lleve a una zona rural cuando lo use estaba tan lejos que no me fue posible devolverla.
1868;Muy cómodo este tipo de productos sobre todo rapidez en la entrega
1869;cómodo buen diseño si eres fanático de la F1 es para ti!
1870;Compré talla M a la segunda lavada redujo su tamaño tuve que dárselo a mi sobrina se 5 años. Mal producto.
1871;Laptop delgada y buen precio calidad
1872;Solo que es un poco delgado pero esta bien para el precio.
1873;Incluye saldo por un mes e Internet
1874;Acabo de comprar el producto..
1875;Venden por redes un producto y en físico es un fiasco me sentí eatafada
1876;Listo para la funcion de un calzado. Ser confortable y resistente.
1877;Compre una zapatilla me propusieron una fecha para recogerlo pero lo pude recoger antes. El trámite se agilizó para mi bien... Y la zapatillas ok.
1878;Ya los he usado y son cómodosEntallan perfecto
1879;Pedí talla 29 y me enviaron talla 31.Fui a cambiarla en tienda pero sólo había un par talla 29 de exhibición y estaban manchadas. No quisieron hacerme descuento por el deterioro de las zapatillas y tuve que llevarlas porque no había otra opción.
1880;Me agrado el juego de mesa quedo lindo en mi comedor.
1881;Excelente  reloj  a tiempo llego
1882;Alta calidad y originalidad Los mejores precios
1883;La horma es ancha es justo como queria. Pedi una talla s me queda flojito en realidad yo buscaba algo asi suelto. Calidad super afranelado por dentro. Muy comodo
1884;LAS TALLAS DEBEN LLEVAR AL COSTADO LAS MEDIDAS L x A.  son muy pequeñas la mayoria de prendas que compré supuestamente eran de 6 meses pero parece para menos.
1885;El producto fue entregado antes de tiempo. Excelente servicio.
1886;Compre este producto  y me llego la talla erronea pésimo servicio
